route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,c_24319_b_34005_d_31,t_2075257_b_34005_tn_0,BWI Airport,,1,7008,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075256_b_34005_tn_0,BWI Airport,,1,7004,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075255_b_34005_tn_0,BWI Airport,,1,7015,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075254_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075253_b_34005_tn_0,BWI Airport,,1,7007,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075252_b_34005_tn_0,BWI Airport,,1,7005,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075250_b_34005_tn_0,BWI Airport,,1,7003,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075206_b_34005_tn_0,Camden Station,,1,7011,p_1305807,,
11693,c_24319_b_34005_d_31,t_2075205_b_34005_tn_0,BWI Airport,,1,7005,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075204_b_34005_tn_0,Cromwell,,1,7023,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075203_b_34005_tn_0,Cromwell,,1,7021,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075202_b_34005_tn_0,Cromwell,,1,7024,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075201_b_34005_tn_0,BWI Airport,,1,7022,p_1305798,,
11693,c_24319_b_34005_d_31,t_2075200_b_34005_tn_0,BWI Airport,,1,7020,p_1305798,,
11693,c_24319_b_34005_d_31,t_2075199_b_34005_tn_0,BWI Airport,,1,7005,p_1305798,,
11693,c_24319_b_34005_d_31,t_2075198_b_34005_tn_0,BWI Airport,,1,7007,p_1305798,,
11693,c_24319_b_34005_d_31,t_2075197_b_34005_tn_0,BWI Airport,,1,7012,p_1305798,,
11693,c_24319_b_34005_d_31,t_2075196_b_34005_tn_0,Cromwell,,1,7017,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075195_b_34005_tn_0,BWI Airport,,1,7013,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075194_b_34005_tn_0,BWI Airport,,1,7006,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075193_b_34005_tn_0,BWI Airport,,1,7022,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075192_b_34005_tn_0,BWI Airport,,1,7012,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075191_b_34005_tn_0,BWI Airport,,1,7024,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075190_b_34005_tn_0,Camden Station,,1,7013,p_1305792,,
11693,c_24319_b_34005_d_31,t_2075189_b_34005_tn_0,Camden Station,,1,7020,p_1305792,,
11693,c_24319_b_34005_d_31,t_2075188_b_34005_tn_0,North Avenue,,1,7017,p_1305800,,
11693,c_24319_b_34005_d_31,t_2075187_b_34005_tn_0,North Avenue,,1,7001,p_1305800,,
11693,c_24319_b_34005_d_31,t_2075186_b_34005_tn_0,North Avenue,,1,7014,p_1305800,,
11693,c_24319_b_34005_d_31,t_2075185_b_34005_tn_0,North Avenue,,1,7006,p_1305800,,
11693,c_24319_b_34005_d_31,t_2075184_b_34005_tn_0,Cromwell,,1,7010,p_1305809,,
11693,c_24319_b_34005_d_31,t_2075183_b_34005_tn_0,North Avenue,,1,7010,p_1305797,,
11693,c_24319_b_34005_d_31,t_2075182_b_34005_tn_0,North Avenue,,1,7021,p_1305797,,
11693,c_24319_b_34005_d_31,t_2075181_b_34005_tn_0,Cromwell,,1,7019,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075180_b_34005_tn_0,Cromwell,,1,7018,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075179_b_34005_tn_0,Cromwell,,1,7016,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075178_b_34005_tn_0,Cromwell,,1,7014,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075177_b_34005_tn_0,Cromwell,,1,7010,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075176_b_34005_tn_0,Cromwell,,1,7006,p_1305791,,
11693,c_24319_b_34005_d_31,t_2075175_b_34005_tn_0,BWI Airport,,1,7008,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075174_b_34005_tn_0,BWI Airport,,1,7004,p_1305810,,
11693,c_24319_b_34005_d_31,t_2075173_b_34005_tn_0,BWI Airport,,1,7015,p_1305798,,
11693,c_24319_b_34005_d_32,t_2074719_b_34005_tn_0,Hunt Valley,,0,7011,p_1305796,,
11693,c_24319_b_34005_d_32,t_2074641_b_34005_tn_0,Hunt Valley,,0,7014,p_1305808,,
